new_id,quitnow,age,gender,teamrelationship,jobsatisfaction,managerrelationship,tenure,relativepay,deniedpromotion,seniorityrank,mainperformancemetric,noofchildren,variable1,variable2,variable3,variable4,variable5,variable6,variable7,variable8,variable9,variable10,variable11,variable12,variable13,variable14,variable15,variable16,variable17,variable18,variable19,variable20,variable21,variable22,variable23,variable24,variable25,variable26,variable27,variable28,variable29,variable30,variable31,variable32,variable33,variable34,variable35,variable36,variable37,variable38,variable39,variable40,variable41,variable42,variable43,variable44,variable45,variable46,variable47,variable48,variable49,variable50,variable51,variable52,variable53,variable54,latedaysscore,latedays,sickdaysscore,sickdays,projectsrefusedscore,projectsrefused,hrpolicycheckscore,hrpolicycheck,linkedinupdatescore,linkedinupdate,linkedinminutesscore,linkedinminutes,twitterminutesscore,twitterminutes,facebookminutesscore,facebookminutes,instagramminutesscore,instagramminutes,careersearches,linkedinposts,facebookpostsscore,facebookposts,instagrampostsscore,instagramposts,twitterpostsscore,twitterposts,emailswearscore,emailswear,colemailtimescore,colemailtime,supemailtimescore,emailtime,cliemailtimescore,cliemailtime,emailothdeptscore,emailothdept,emailfromothdeptscore,emailfromothdept,zoomcallsscore,zoomcalls,dropzoomcalls,dropzoomcall
162,0,28,1,1.3490661,7,6,0,.99235767,0,1,3,0,.094195351,.59041852,1.450219,.41335556,1.05863,1.146401,-.15064384,.5167622,.38868734,.24000011,.83182138,.5353756,.73037684,.64761794,.62120038,1.1981666,.62196165,.99982864,.77285415,.40418765,.73689824,.70156121,1.0019563,.014675406,1.6980289,1.0282639,.97818893,1.0006738,.72521454,.03651429,.69502306,1.2562555,.77616638,.61612266,.38108709,1.3712443,.36632472,1.305545,1.0137961,.38386491,.52840507,1.3996158,.72057366,.7851584,.73426718,.60650092,1.03567,1.4251964,.41195798,.62557298,.54235059,.88776511,.68804055,1.4039992,-1.1420621,0,-.86306852,0,.12204117,1,-.64515895,0,-.020980755,0,1.7037975,636,-1.1738014,0,-.91753155,0,.86584663,1402,-.46527037,0,.74036205,1,.2023219,1,.21458326,1,1.8178372,7,-.50929254,145,-1.108328,5,-.10254213,8,2.3571489,24,2.2296195,22,.66330504,13,-.27536348,0
163,0,34,1,1.0908614,4,9,7,1.0296934,0,2,4,0,.93646634,.58745968,.12787674,1.288595,1.0280102,.6163131,.76489908,1.18782,.73152077,.46258864,.16406684,1.2473816,1.0603172,.59563529,.69203293,.86280906,.8141278,.86021721,.87206495,1.1099454,-.36830622,.96128345,.85522616,.26252812,.85962832,.96765488,.28147182,1.0799508,1.3818786,.21317254,1.1911429,.59840828,.75821924,.54889315,.89167947,.17990182,1.0820687,.57972968,.54981929,.31366476,1.2269893,.98834968,1.152185,.5215081,1.3918089,.78774464,.8457005,.74384832,1.6143557,.47007152,.12952398,.92108542,.56192195,.87491953,-1.3859607,0,-.12773901,0,.19508946,1,-.98688972,0,-1.6731395,0,1.4493001,541,-.74883056,0,-.075677022,0,.52703196,853,-1.2481693,0,.68467015,1,.74146289,3,1.0746119,4,2.2145314,9,-1.249543,177,-1.8811805,5,.37570417,11,2.4272361,24,2.8623836,29,1.4520979,29,-.39863837,0
164,0,28,0,1.4243271,6,7,0,1.387339,0,1,2,0,.5477137,1.0802033,.81666261,.42567304,.14463641,.65395147,.66651642,.83813286,.23370695,.26364577,.12679806,.44954216,.10742235,.58881795,.86481047,.87112743,.34972966,.96086401,.32990456,.52789217,.93399423,1.2209979,.60107625,.70789385,.46753824,.61045295,.55329913,.61379206,.67446834,.37853971,.52496594,.61399126,.14044356,.69977999,.84015268,.4014245,.45933548,.34175763,.6825946,.76161051,.24446198,.082319736,.60333645,.60576731,.71377051,.15760398,.42378223,.35409796,1.619305,.4775888,.37184167,.57301915,.90419596,.54445153,-3.0780401,0,-.98989451,0,-3.1512532,0,-1.8029727,0,-1.3786232,0,-1.5677106,0,-2.7786508,0,-1.9796714,0,.0063888058,10,-2.7494876,0,.52950263,1,.66626829,3,.4827081,2,2.7009039,11,-2.2816601,216,-2.1688838,5,-.75874299,8,2.7256668,27,3.1899767,32,.6634993,13,-1.4114203,0
165,0,33,0,1.0527259,6,5,4,1.2453728,0,2,5,0,.87090635,.37971491,.6342268,.54750401,.39877209,.29772818,.51833624,.0068798051,.66591609,.3596566,.76968348,.57393378,.55957389,.21022066,.41104361,.4408451,.59179503,.54553497,.3100197,.69919252,.33521116,.13680643,.37149146,.17974737,.44919926,.51652783,.47984785,.20614541,.42810273,.40880352,.10877465,.37604648,.98969764,.88494843,.36114773,.60304582,.60481018,.78614855,.11121682,.44957256,.1762829,.98585176,.19001099,.5921129,-.043353952,.44098377,.47277355,.7907182,.17914623,.42256519,.48851192,.60056049,.46964726,.52539837,-1.5385289,0,-.22480081,0,-.48138899,0,-.28999308,0,-.071130805,0,.51425046,192,.0052630492,4,-.52835798,0,-.0086923931,0,-.90300238,0,.18508349,0,-.15056883,0,.40516695,2,2.6025462,10,-1.7951227,208,-2.1710289,5,-1.1866959,8,.042876154,0,2.498652,25,.24989496,5,-.6069991,0
166,0,43,1,1.2052331,6,9,15,1.1776974,0,3,6,0,.18970522,.2434981,.32898298,.25713718,.22013541,.46168378,.18647331,.34406719,.35941818,.20241523,.37503162,.18311444,.3192037,.26431277,.37903267,.023042753,.13090324,.37196442,.16355957,.39366585,.20782247,.17462648,.28586477,.29253772,.11450118,.24752283,.39374173,.31389692,.19789392,.37788391,.26864648,.17466302,.10743205,.42069486,.71978855,.27891392,.33479518,.1670987,.21295547,.12098788,.31452161,.48085779,.32501608,.20514882,.33142152,.060721952,.337248,.20423599,.16226158,.36667135,.25155962,.11328467,.36249939,.26003265,-3.3805559,0,-1.5327128,0,-2.3572049,0,-2.2827234,0,-2.2714229,0,-2.3226972,0,-2.7332349,0,-2.3565927,0,.27859083,451,-2.2561204,0,.22272551,0,.37726972,2,.17889337,1,2.3654304,9,-2.7986495,189,-2.5405774,5,-1.0796536,8,3.0906987,31,2.8797491,29,.42179528,8,-1.9601455,0
167,1,46,1,1.5124812,6,7,17,1.0741639,1,4,8,1,1.7501379,1.2348025,.48803851,.70383888,.67652863,.42754972,1.1174787,-.25884327,.62374234,1.3067766,2.0488536,.46714813,1.2269319,1.3385121,1.2280262,.89490187,1.7748682,2.1616321,.32833663,.7913658,1.209264,1.7380439,2.0049551,1.5845876,1.2159498,1.3094895,.99503058,1.7198812,.97907126,.042577438,1.8853148,1.5347675,.6824314,1.6430721,1.4267105,1.4115547,.42485967,2.1667423,1.2209475,1.4674885,1.3674669,1.1955936,1.8706571,1.0751331,1.4082195,1.5037106,.33976698,1.3883821,1.1043808,.50333661,.90616447,1.0941367,1.520287,1.4794731,.2510356,1,.78657496,4,1.4448497,7,.24184802,1,-.068387084,0,3.2968349,1230,1.3403913,894,.40383691,219,1.8355227,2972,.91996723,2,1.1803282,2,1.1880786,5,.62732983,3,1.7787839,7,.15817724,142,.57742184,35,.059873372,2,1.777068,18,1.2135246,12,.6953826,14,-.73349738,0
168,0,34,1,1.4142795,6,6,5,1.0006496,0,2,5,0,1.1012691,.76573592,.54182833,1.6990342,1.0116624,.15120664,.239516,1.8900701,1.196907,1.1203251,.86760271,1.7853651,.53317833,.19006304,.70211816,.091299735,.45024279,.12639903,.62681949,.20306993,.79432285,.71935695,1.2157011,.7510705,.97199249,1.2094862,.52461219,1.1642145,-.070943274,1.0754846,.49979058,1.4395273,1.936729,1.7154298,.48009151,2.0488353,1.5137994,1.6332347,.62710851,.72978729,.40706956,1.5159498,1.0699049,1.771709,.43288356,.7849347,1.2418749,.99510396,.68113953,.98310512,.184916,1.1615236,.63311619,1.1324605,-.97240508,0,.40077543,2,-.098290294,0,-.99025381,0,-.18170394,0,1.6293932,608,-1.7249985,0,-2.012387,0,1.2359904,2001,-.49810824,0,1.4058993,3,.89722806,4,1.5953919,6,2.1045184,8,.099189036,168,.1354451,8,.23827848,7,2.5584044,26,3.0548007,31,.82627589,17,-.97420824,0
169,0,28,1,1.4905299,6,7,1,1.0407072,0,1,3,0,.83705896,1.173484,1.1129466,.73497987,1.3836805,.85508615,-1.0114923,1.6358429,1.2887632,.81858706,1.0655426,1.1842062,1.904948,1.7330962,1.5039314,1.3635663,.5093292,1.245553,.36896819,1.0017593,1.4748248,.40745214,1.4786366,1.4923097,-.04824597,1.6223646,.90072715,.25503066,1.0481113,1.1539034,1.3399448,.61533737,2.075151,1.448868,.55222595,1.2557749,1.7843747,.81235534,1.0381309,1.5269127,.50392407,.7787571,.68517166,1.0105473,1.2246548,1.6529022,-.12922394,1.505102,.50487822,.44894239,.17353141,1.0841706,1.3018953,1.0823691,-2.1382084,0,.026728822,0,-1.0105302,0,-1.0233774,0,-1.692413,0,1.7765666,663,.70203179,468,-.42885,0,.77459186,1254,-1.865189,0,.80102968,2,2.0810723,8,.24661128,1,3.8850131,16,-3.218677,311,-.51774472,5,.91591501,27,2.6288326,26,2.4118705,24,.61972475,12,-1.1107023,0
170,0,34,1,1.064039,7,8,6,1.0808313,0,2,3,0,.15130261,.12709989,.052534536,.31544361,.19166891,.072837733,.40232745,.096308142,.15146394,.20427808,.312722,.35995042,.073046438,.1798038,.29491034,.14942749,.090277575,.20998441,.17276746,.27804455,.057044603,.24601185,.22965421,.12928361,.26769739,.40014252,.24787667,.21657534,.15624057,.16224815,.21179818,.093432814,.11786681,.28764683,.29564551,.26523963,.21309766,.24790098,.17015362,.2706784,.25808781,.29532671,.4147135,.18352649,.18718338,.28899202,.22178829,.070273034,.18249774,.34404159,.2321652,-.034671564,.25686249,.094690673,-3.2193344,0,-2.7064846,0,-2.5363195,0,-2.1938415,0,-1.997388,0,-2.0286839,0,-2.4897454,0,-2.6016068,0,.13068274,212,-2.1023316,0,.264038,1,.039280284,0,.13055797,1,2.9431977,12,-1.2504601,235,-2.8374135,5,-2.6964786,8,2.2424293,22,2.4981358,25,.22598524,5,-2.3598638,0
171,0,31,0,1.1725597,6,8,2,1.5802603,0,2,3,0,1.3790002,.068815641,.4819518,.38848731,.93914002,1.0579611,1.5579799,1.5246626,.17194669,1.2573537,1.1009483,1.5848933,.99588454,.568111,.51113522,1.8369762,1.0428915,.74591196,1.669763,1.2452468,.8339442,1.2508199,2.1262002,.87658018,.48324519,1.7911047,1.2352743,1.3553754,1.4744697,.7530036,1.4516746,1.6173224,.87133634,.32747367,.80035418,1.2639149,.76098406,.60869074,1.5385089,1.3405961,.85649329,1.4589832,1.1153806,-.20931254,1.3542371,1.6119035,2.131978,1.7064675,1.4230999,.63520819,1.5518508,1.6060518,.74051136,.93644178,-.81074321,0,-.047908254,0,1.0903667,5,-.29966483,0,.46907756,1,3.9054291,1457,-.98788518,0,.13301186,72,1.6188642,2621,-1.0077382,0,.6915589,1,1.359991,5,2.0723624,8,2.7057025,11,-.55600899,216,-.51375008,5,.54201239,16,2.9875898,30,1.5779915,16,1.9692559,39,-1.3665428,0
172,1,30,0,1.0649432,6,4,3,1.2334222,0,1,4,0,1.179219,.6137616,.013226408,.96303993,.26112786,1.2038507,.83929461,.21526209,1.4294978,1.0763034,1.4787135,1.2523261,1.0636561,1.0361171,.84885812,.5437519,1.2069407,.3903591,1.5137868,1.5552306,.55740917,.85551721,.51671845,.65432721,.96666038,1.4019581,.86051297,.77744067,1.1364449,1.2656009,1.2320335,.72232026,1.0783564,.68600643,.36233857,.97977805,1.5763507,1.3062261,1.0142994,1.6556827,1.165314,1.2049675,1.6319646,1.5402899,.95326203,.96050757,.024948724,.68434376,1.1840053,1.3120989,.2822594,.74289942,1.5379095,1.0267438,-2.1410825,0,.7126528,4,.93239468,5,-.084637709,0,.31248358,1,1.4038274,524,-.12536515,0,-.0031549479,0,.98024517,1587,.42301771,1,.61410064,1,.54459077,2,.51421547,2,.86332214,3,-.04542321,69,-1.0421478,5,-.1719431,8,2.4324279,24,4.0166535,40,.42608139,9,-.3758195,0
173,0,42,1,1.1302898,7,9,14,1.2053813,0,3,6,0,.93259799,1.22138,1.6350383,1.6723424,.58740586,1.3174615,.16347292,-.82505852,.45783612,.82475775,1.4259951,.12132559,1.6536921,1.0269746,1.0747632,.71805054,1.094305,1.5011642,1.8595477,1.2452761,.21076207,.90865755,.80784321,1.1544687,1.8777372,.2502456,.83531016,.75559068,.68813539,.22686648,1.3876915,.66668624,1.7039421,.27087802,1.0372064,.86905026,.40799624,1.4639708,.8323071,1.3583262,.98038763,1.1342974,.37009749,1.3823415,.86288291,1.0892897,1.4993407,.8678394,1.2723366,.098969646,1.0133418,.6038689,.084937483,1.4803572,-.42142934,0,.48189658,2,.45924595,2,.17081721,1,-1.197468,0,.76694262,286,-.33292943,0,-.7601825,0,.90007013,1457,-1.1635658,0,.49602476,1,.88307637,4,.78226328,3,3.3745005,13,-1.9671392,270,.78938866,47,-1.2385291,8,1.8704604,19,3.2422686,32,.94080281,19,-.30568612,0
174,0,31,1,1.0509795,7,9,2,1.0631844,0,1,3,0,1.0105492,1.5623568,1.8447105,1.3709542,.61847675,2.5230148,1.017958,.19470331,1.4389511,2.151762,.97637588,1.4800345,2.7011099,1.6546359,2.1183586,.7085892,1.4712639,.46395457,1.2357423,2.1187918,1.665543,1.4180464,1.6109068,1.8522849,.77672136,.015791094,1.9121454,-.13164659,1.505455,2.6725976,1.4581317,.34916532,2.2931635,1.718647,.49014059,1.7124581,.22317666,1.532441,1.0635298,1.0438635,1.2624114,-.81859905,.64949167,1.5624233,1.4801569,-.54701459,1.0628879,1.7335657,1.1375065,2.3836949,1.0524518,1.4175248,2.4769773,.82458138,-.80977404,0,1.1946554,6,2.450305,12,-.31822664,0,-.18057539,0,-.47814402,0,1.6802838,1121,-1.2807386,0,2.3804076,3854,-.044292636,0,-.051313218,0,2.4051588,10,1.0525982,4,2.333437,9,-.9872719,187,1.2487442,75,1.7860831,54,2.9344208,29,3.9808784,40,2.1969256,44,1.4316262,43
175,0,31,0,1.0916981,7,6,3,1.3683435,0,1,5,0,1.024873,.013477302,1.2107995,.65565908,.95766282,.72369576,.8018406,.25246179,.28976601,.36026865,.40115246,.65260613,1.1388223,.40853709,.9505949,1.1638343,.97465283,1.7618356,.59706491,.26037064,.31223544,.64277053,.54316151,.71926874,1.2307464,.68293989,.86522728,.70984399,.71537185,.88288641,.37487674,1.0632991,.91577029,.70225793,.085281253,.19022542,.31963167,.91136545,.95080274,.67507136,1.030136,1.2673705,.62877721,.30359745,.56680667,-.090970404,.67617208,.2892864,.98356587,.74214679,.85377675,.57135201,.54564875,1.6371859,.26295316,1,.63714504,3,.79842025,4,-.084821828,0,.069167688,0,.56818748,212,1.8552542,1237,-1.3088826,0,1.0924604,1769,.637245,1,.81160098,2,.92954808,4,.66490626,3,1.9234322,8,-.12620012,154,.74123347,44,-.34696382,8,1.9529058,20,1.5517213,16,.53741527,11,1.0073997,11
176,0,35,0,1.4944704,8,7,6,1.3282286,0,2,3,0,1.3280845,1.3963182,1.4869204,.80334193,2.0724304,.66270983,1.1788681,.51575404,.31957012,1.33735,1.1168965,1.0534086,.80996716,1.1921566,1.3975513,.39952126,1.3885167,.59772956,.54216373,1.2765374,.60795569,-.15585715,.63044864,1.1357532,1.2325106,.67565775,1.7666154,.69263309,.68634087,1.4419055,.74639368,.52437925,1.0172675,1.813218,1.2238201,.046639211,.8365503,1.2038544,1.2400354,2.2429287,.0036259589,.53534108,.95596254,.9164657,1.8329525,.13671532,1.2647146,1.1841433,.9501785,.65667242,.78906935,.75124538,2.3106601,.91730607,-.1833524,0,.18386427,1,-.096653357,0,-1.1176316,0,-1.5489573,0,-1.9846841,0,-.25374269,0,-.14916645,0,.87009895,1409,-.81460387,0,1.196715,2,.62704235,3,.85265893,3,2.0503476,8,-.29074237,164,-1.291433,5,.057416398,2,1.9891325,20,1.6070354,16,1.0677682,21,-1.6331456,0
177,0,28,0,1.4573468,6,4,0,1.3131971,0,1,5,0,.31151912,.30178753,.37776399,.1716464,.20452312,.65846246,.6212365,.17142446,.4202126,.5723666,.59089434,.45175081,.19671854,.44559088,.61992699,.58796817,.41366976,.71246469,.43249834,.8332271,.70139188,.25465241,.51374435,.3877252,.52241182,.67741853,.15381873,.76953006,.58592224,.20497346,.72871417,.8835758,.58318692,.4310545,.56834507,.53024364,.71065271,.73009115,.39139348,.42880049,.43927786,.78190732,.38556215,.58837819,.57869983,.4376986,.42661735,.46538571,.58838487,.28014031,.57482266,.2773717,1.0733216,.36808556,-1.7335756,0,-.84185314,0,.73279727,4,-1.023513,0,-.95798355,0,-1.9869553,0,.45287228,302,-1.8062892,0,.26708144,432,-1.01651,0,.29360604,1,.7228756,3,.44774663,2,1.6776544,7,-1.4550251,134,.30998614,19,-2.4961162,8,1.2222542,12,1.3890041,14,.90477526,18,-.85289109,0
178,0,32,0,1.0411894,7,10,3,1.4725047,0,2,6,0,.058084592,.80422962,.26548979,.72765177,.67983454,.43253279,.47807041,.32911465,.87922233,.17762892,.67388898,.77237052,.78434503,1.0487266,.8690303,.20193349,.73415989,.69317991,.72961855,.91182464,1.1540184,.28739095,.83185238,.58013332,.50508082,.71296614,.12724765,.74117303,.78745019,.92727053,.1614567,.77141309,.31309417,.45173943,.68398649,.56008196,.21491097,.52012569,.23213682,.25542203,.61510742,.46282983,.92048973,.49621943,1.0169905,.61154824,.24193908,.90565974,.6051088,1.0451825,.47233829,.30926564,.18000227,.12967576,-2.1562672,0,-1.0677958,0,-.87370366,0,-1.6192936,0,-.86630988,0,-.16484055,0,-1.1870097,0,.16647744,90,.44528225,721,-.10329212,0,.30116749,1,.50711197,2,.70152634,3,2.8063397,11,-2.0520754,225,-3.2190268,5,-2.940609,8,3.2853553,33,1.5398072,15,1.0529399,21,-1.7573252,0
179,0,44,0,1.2147683,7,5,17,1.249842,0,4,5,0,.62249064,.36538526,.68522251,.59830248,.80191046,.2124375,.63231659,-.093803018,.65941846,.85505331,.52218598,.62340909,.26599836,.6644395,.86518776,.3311221,.30416057,.67867726,.35064355,.047723733,.7103613,.28834987,.72153509,.001168814,-.33162323,.21923733,.52167201,.55267501,1.0724945,.57061875,.58694482,.48132688,.65907091,.32550555,.19754504,.7495777,.51943135,.058676507,.14779124,.24372043,.67534304,.37099642,.68203664,.45078692,.30278936,.38763085,.55094504,.51434416,.20664181,.45838612,.42201126,.62045234,.33725286,.62233353,-.51265389,0,-.72948855,0,.46185276,2,-1.7873341,0,-2.0362782,0,-1.4725299,0,-.32360682,0,-1.5214591,0,.76068062,1232,-2.0149007,0,.45908335,1,.15472403,1,.32139465,1,3.3024917,13,-2.4467988,264,-.43474886,5,-1.6722009,8,1.900178,19,3.1921422,32,.72533083,15,-1.8926899,0
180,0,39,1,1.0698885,6,7,10,1.1152731,0,3,6,0,.77877808,.96135771,.72720104,1.0780095,.82339436,1.0069963,1.0778381,.90393311,1.5748266,1.5535679,1.312687,.77476686,.028624382,.71574599,1.6127484,1.8060308,1.5030006,1.6075124,.62340039,.64425308,1.0171727,.51316106,1.0481783,1.1013869,1.216152,1.2041661,.9375816,1.015327,.79918236,.96798772,.92844534,1.0949961,1.1124492,.73703021,.95606768,.52311027,1.4678576,.90757024,.99182141,.88205624,.87104774,.84700316,.85936344,1.0438192,1.031243,.23665991,1.8586839,.81460291,1.4275008,.73359555,1.0926424,.80495697,.87239045,1.0491433,1.3111864,7,-.51598632,0,-.41608503,0,.4071846,1,-.39684623,0,1.3132544,490,.71922839,480,-.86332178,0,1.282021,2076,.34587306,1,.33310938,1,.98736811,4,1.6663135,7,2.78388,11,.72775406,223,-.96323007,5,.32691795,10,3.5048912,35,2.1940923,22,.75967687,15,.027043773,1
181,1,46,0,1.0678523,7,4,17,1.1917833,0,4,5,0,1.6628239,1.6790305,1.277745,.73200178,1.9533108,1.4304538,.99674737,1.585384,.91826099,.66225779,.57053691,1.8507484,.80481762,1.752476,.61185843,1.6342636,1.6889762,.32903245,.95361906,1.9358509,.96020943,1.2351502,.41959405,.93438262,-.1540307,1.4291338,.52918226,.12046845,.86510545,1.0128425,.32639694,.66936523,1.7893792,1.4943324,1.4690707,.79903942,1.3350694,1.5331463,1.3758321,.73742634,1.4718146,1.4108723,1.9321691,1.6738329,.9929685,1.5199782,.39637044,1.4736743,1.4571618,1.7271739,.61482829,.8332597,1.1378802,1.3081691,.35957986,2,.23090109,1,.56159824,3,.45118156,1,.091872901,0,.33703172,126,-.90240186,0,.62508577,339,1.8317065,2966,-.055569232,0,.75854146,2,.99147284,4,1.2988335,5,.81360954,3,.13115634,65,.66635096,40,.78711224,24,1.315044,13,1.6449739,16,1.2561419,25,.74926054,22
182,0,31,1,1.5190367,7,4,3,.82348257,0,2,3,1,.31153527,.17265883,1.0071743,.89919734,.48344639,1.7794914,1.5426632,1.1939995,1.0741744,1.8964546,.89835584,1.3358535,1.7074003,1.3641509,1.7551681,1.3583739,1.8525418,.69461507,2.8888397,.75185877,1.2505304,.40107405,1.5492477,1.4915619,.98009974,3.0532084,1.027968,1.6549754,1.3921688,1.0540547,1.4616699,1.3865827,.34281611,1.9891236,1.6714565,2.0681829,1.5408597,1.3403932,1.3883166,2.6142125,1.7142762,1.3136164,1.4184676,2.0879128,1.6909131,.96465355,1.1817145,1.5772389,2.0566905,1.5178039,2.0519593,1.1239699,.84037864,1.9593407,.13299805,1,-.54872203,0,-.0020434421,0,-.92941874,0,-.33172429,0,.20471551,76,.50966167,340,-.8375994,0,.78725958,1275,-.3556926,0,1.086164,2,1.1684226,5,2.7518439,11,3.4349797,14,.46701702,275,.87168473,52,.99043328,30,3.7767324,38,3.146337,31,.72092396,14,-.35281834,0
183,0,30,1,1.2320461,7,9,1,1.1176621,0,2,5,0,.54964608,.51188803,.37859812,.42774305,.71023154,1.1944095,.87407035,.56467146,.64857602,.87654203,.96330714,.24284995,.52035081,.95170325,.18564636,.81174237,.71669781,.32312074,.051149812,1.1009028,-.093067877,.82249981,.5824396,.52660233,.54901153,.18703528,.79887599,.38055357,.67162502,.43795514,.75854385,.93011242,.8618772,.79893714,1.0220907,.3315843,1.1467503,.1700974,.80120552,1.123816,.64118105,.47603261,1.2270032,.59226054,.60870636,1.0186104,.78257632,-.13768864,.23470715,1.1975732,.15877594,.80904865,.67298925,.96590656,-2.0575547,0,-.92887938,0,-.043236397,0,-.4596515,0,-1.6601982,0,.11977558,45,-.61956203,0,-1.1685082,0,.95639074,1548,-1.0905396,0,.78203481,2,.58434892,2,.83201432,3,2.1894248,9,-1.3765247,175,-2.4141092,5,-1.3895235,8,1.6770837,17,3.5873725,36,.90961248,18,-1.1405475,0
184,0,28,0,1.2503464,6,4,0,1.2432524,0,1,2,0,1.1031529,.33452204,.85050774,.76430416,.76864117,1.1242014,1.4454254,-.24223326,.78200185,.84523928,.7418493,1.0849292,.2102216,.90742409,.87712884,.41139376,1.0893999,1.4258636,.59974957,.40899229,.9487195,.36977777,.92094195,-.2950289,.73163825,.82461405,.47354612,1.2094183,.45310488,1.1207001,.69014835,-.037992913,1.25875,.79083991,.73423022,1.1441917,1.0296854,.76573712,.64617378,1.0540326,1.0314392,.11939988,1.1923218,.28235573,1.1039438,1.0482845,.31060201,.77767575,.18274836,.87186205,.12310581,.36121386,.9449991,.46009347,-2.6009555,0,-2.0886879,0,.66265106,3,-.90736663,0,-1.4108613,0,-1.5635591,0,1.7485391,1166,-1.4414684,0,.89545721,1450,-.90930897,0,.89526731,2,.61290401,2,.56603873,2,2.2591434,9,-2.3844159,181,-1.6221132,5,-1.7413421,8,2.4991529,25,2.5187125,25,.61378711,12,-1.2934552,0
185,0,25,0,1.4312023,7,6,0,1.3962489,0,1,2,0,1.0489445,.8648603,.22661048,.44136924,1.2150509,1.7354305,.65723497,.78124481,.80291021,.42911437,-.083629385,1.1759486,1.0033672,.67697775,.37115297,.24447373,.210738,1.1459191,.89084119,.52364975,1.060914,.5833779,.3210825,1.2998617,.88471669,1.0032068,.54707819,1.2036718,1.4443209,.0027214789,1.3711553,1.1150373,.30878249,.81456161,.17185262,.61376899,1.1156454,1.1897954,.49576405,.28455132,.87499362,1.2302009,1.1478,.57894862,1.071296,1.5782132,.83496809,.095660403,.71109915,1.1093953,1.7231772,1.5131959,1.0979407,.72151107,.13106969,1,-1.6444083,0,-1.6411046,0,-1.5419468,0,-.31409886,0,-1.092894,0,.43088278,287,-1.347236,0,1.258167,2037,-1.9802113,0,1.8658894,4,.48880675,2,.64690065,3,3.4492548,14,-1.585202,276,-1.4519242,5,.27038699,8,2.3539438,24,1.6931722,17,.59342003,12,-.59009838,0
186,0,31,1,1.0606776,8,7,2,1.0307772,0,1,4,0,.64333075,.71269727,.78927708,1.2582065,.67683208,.97928292,.88080746,.71330863,.09808515,1.0275004,.18945988,1.5000993,.60398823,1.5646765,1.0546476,.71287948,.68506795,.88713348,.86606503,1.0398707,.88029045,1.2264622,.47485426,.64711148,.15529482,.3014971,1.1423866,.59706694,1.4986608,.47047526,.18322304,.66405326,.61613226,.69457805,.94743854,1.0150902,1.0728045,.13675006,.40435502,.47239131,.4780297,.47665426,.68010521,1.4233944,.62799394,.28748608,.97814214,.39295909,.31567356,.80777782,.686876,.95150173,.482418,.39965498,-1.1343684,0,-.10258625,0,.0034610869,0,-.6421057,0,-1.1829288,0,-.71085292,0,2.7034674,1803,-1.2645808,0,.44825757,726,-2.076242,0,.70796001,1,.95365095,4,.47687501,2,2.6913812,11,-1.1380544,215,.60993469,37,-.44354936,8,1.8708122,19,2.0430651,20,.48839074,10,-.28715029,0
187,0,30,1,1.6346089,7,9,1,1.2792511,0,2,3,0,-.098202839,.5258159,1.5147347,.21717493,.47334987,.73809111,.22888602,.54078043,1.0273196,1.5053651,1.2977064,1.1498543,.75683904,.75965792,1.4639299,1.2330822,1.0315382,.96885955,.27943021,.9012292,.51043671,.8138088,1.3066509,1.0412275,1.17721,.62366265,.49320608,.52787787,.015972732,-.17174861,.55690122,1.1221823,.067672044,1.2056137,1.4114813,1.0576013,.62371808,.83269691,.39386946,.72670239,.19800125,.73021823,.6081261,1.2578739,.92167062,.68101025,.73111331,.91777188,.84657252,1.1311482,.8757354,1.1554626,.44635615,1.0249795,-1.7376051,0,-.30667108,0,-1.0937465,0,-.75550216,0,-1.627866,0,-.2490972,0,-2.7071619,0,-1.1385418,0,1.0893502,1764,-.84067112,0,-.0078851851,0,.33189461,1,1.0483868,4,3.5643823,14,.017245213,285,-2.2320974,5,-.42836016,8,3.614089,36,3.0340548,30,1.5379479,31,-1.6365094,0
188,0,35,0,1.3226333,8,7,6,1.4992332,0,3,6,1,.9508099,1.092551,1.9584013,1.0963286,1.5177081,.72808123,1.187247,1.4522555,-.11766095,1.5639387,1.071385,.41695231,1.2914197,1.0150051,.7708087,1.0760303,.024233839,.18994644,1.113567,2.2513011,.46314889,1.3615565,1.316543,1.1772081,1.353462,.40271842,1.4740666,-.16261737,1.1971979,.87517089,1.8756382,.74070823,.75927728,.6037901,.33494881,1.9117694,1.1954018,.63448197,1.2973782,1.3652537,.55060828,1.3290272,1.4038795,1.6445562,.91215789,.62573236,.68968254,.51111311,.61010772,.93900549,.70112133,.59198874,.96068984,.49265778,-1.6329521,0,.27524069,1,.34341979,2,-.70117819,0,-.60511535,0,-.38426286,0,3.3594792,2241,-.8381955,0,1.3052225,2113,.27788779,1,1.182879,2,.37729025,2,.90933824,4,2.9558616,12,-1.8693432,236,-1.5313051,5,-1.5375859,8,3.8800006,39,2.807564,28,1.1352273,23,-.1641078,0
